,place,extraction_dt,car_group,start_date,end_date,start_time,end_time,cars,prices
1480,GRU,2021-10-29 13:13:05.171345,GRUPO MJ - FURGÃO PREMIUM,03/11/2021,23/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",427.08
1481,GRU,2021-10-29 13:13:05.171345,GRUPO SX - CAMINHONETE 4X4,03/11/2021,23/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut)  ,559.8
1482,GRU,2021-10-29 13:13:05.171345,GRUPO XE - EXECUTIVO ELÉTRICO,03/11/2021,23/11/2021,08:00,08:00, LEAF ou similar ,357.8
1483,CGH,2021-10-29 13:13:10.911647,GRUPO AX - MOVIDA ON,07/11/2021,17/11/2021,08:00,08:00, Mobi Like ou similar ,129.15
1484,CGH,2021-10-29 13:13:10.911647,GRUPO B - ECONÔMICO,07/11/2021,17/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",148.28
1485,CGH,2021-10-29 13:13:10.911647,GRUPO BS - ECONÔMICO SEDAN,07/11/2021,17/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",163.0
1486,CGH,2021-10-29 13:13:10.911647,GRUPO BX - ECONÔMICO PLUS,07/11/2021,17/11/2021,08:00,08:00, HB20 ou Similar ,150.01
1487,CGH,2021-10-29 13:13:10.911647,GRUPO C - COMPACTO,07/11/2021,17/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",166.52
1488,CGH,2021-10-29 13:13:10.911647,GRUPO D - HATCH AUTOMÁTICO,07/11/2021,17/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",173.45
1489,CGH,2021-10-29 13:13:10.911647,GRUPO F - SEDAN COMPACTO S,07/11/2021,17/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",177.46
1490,CGH,2021-10-29 13:13:10.911647,GRUPO FX - SEDAN AUTOMÁTICO,07/11/2021,17/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",210.57
1491,CGH,2021-10-29 13:13:10.911647,GRUPO H - SUV AUTOMÁTICA,07/11/2021,17/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",240.02
1492,CGH,2021-10-29 13:13:10.911647,GRUPO HN - NOVO NISSAN KICKS,07/11/2021,17/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,351.28
1493,CGH,2021-10-29 13:13:10.911647,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,07/11/2021,17/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",258.2
1494,CGH,2021-10-29 13:13:10.911647,GRUPO HX - SUV AUTOMÁTICA PLUS,07/11/2021,17/11/2021,08:00,08:00," Creta, T-cross ou Similar ",322.7
1495,CGH,2021-10-29 13:13:10.911647,GRUPO JC - MOVIDA CARGO,07/11/2021,17/11/2021,08:00,08:00," Doblo Cargo, ou similar ",221.22
1496,CGH,2021-10-29 13:13:10.911647,GRUPO MJ - FURGÃO PREMIUM,07/11/2021,17/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",429.51
1497,CGH,2021-10-29 13:13:10.911647,GRUPO QX - EXECUTIVO AUTOMÁTICO,07/11/2021,17/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",424.03
1498,CGH,2021-10-29 13:13:10.911647,GRUPO SX - CAMINHONETE 4X4,07/11/2021,17/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,608.3
1499,GRU,2021-10-29 13:13:14.914425,GRUPO AX - MOVIDA ON,07/11/2021,17/11/2021,08:00,08:00, Mobi Like ou similar ,135.89
1500,GRU,2021-10-29 13:13:14.914425,GRUPO B - ECONÔMICO,07/11/2021,17/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",146.83
1501,GRU,2021-10-29 13:13:14.914425,GRUPO BS - ECONÔMICO SEDAN,07/11/2021,17/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",157.22
1502,GRU,2021-10-29 13:13:14.914425,GRUPO BX - ECONÔMICO PLUS,07/11/2021,17/11/2021,08:00,08:00, HB20 ou Similar ,148.56
1503,GRU,2021-10-29 13:13:14.914425,GRUPO C - COMPACTO,07/11/2021,17/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",155.03
1504,GRU,2021-10-29 13:13:14.914425,GRUPO D - HATCH AUTOMÁTICO,07/11/2021,17/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",161.95
1505,GRU,2021-10-29 13:13:14.914425,GRUPO F - SEDAN COMPACTO S,07/11/2021,17/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",163.24
1506,GRU,2021-10-29 13:13:14.914425,GRUPO FX - SEDAN AUTOMÁTICO,07/11/2021,17/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",210.02
1507,GRU,2021-10-29 13:13:14.914425,GRUPO H - SUV AUTOMÁTICA,07/11/2021,17/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",239.46
1508,GRU,2021-10-29 13:13:14.914425,GRUPO HN - NOVO NISSAN KICKS,07/11/2021,17/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,309.71
1509,GRU,2021-10-29 13:13:14.914425,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,07/11/2021,17/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",257.65
1510,GRU,2021-10-29 13:13:14.914425,GRUPO HX - SUV AUTOMÁTICA PLUS,07/11/2021,17/11/2021,08:00,08:00," Creta, T-cross ou Similar ",281.13
1511,GRU,2021-10-29 13:13:14.914425,GRUPO J - MINIVAN,07/11/2021,17/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",200.91
1512,GRU,2021-10-29 13:13:14.914425,GRUPO JC - MOVIDA CARGO,07/11/2021,17/11/2021,08:00,08:00," Doblo Cargo, ou similar ",215.96
1513,GRU,2021-10-29 13:13:14.914425,GRUPO KX - SUV PREMIUM 7 Lugares,07/11/2021,17/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",637.73
1514,GRU,2021-10-29 13:13:14.914425,GRUPO MJ - FURGÃO PREMIUM,07/11/2021,17/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",434.01
1515,GRU,2021-10-29 13:13:14.914425,GRUPO SX - CAMINHONETE 4X4,07/11/2021,17/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut)  ,566.72
1516,GRU,2021-10-29 13:13:14.914425,GRUPO XE - EXECUTIVO ELÉTRICO,07/11/2021,17/11/2021,08:00,08:00, LEAF ou similar ,364.73
1517,CGH,2021-10-29 13:13:21.626639,GRUPO AX - MOVIDA ON,02/11/2021,17/11/2021,08:00,08:00, Mobi Like ou similar ,135.21
1518,CGH,2021-10-29 13:13:21.626639,GRUPO B - ECONÔMICO,02/11/2021,17/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",154.35
1519,CGH,2021-10-29 13:13:21.626639,GRUPO BS - ECONÔMICO SEDAN,02/11/2021,17/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",169.06
1520,CGH,2021-10-29 13:13:21.626639,GRUPO BX - ECONÔMICO PLUS,02/11/2021,17/11/2021,08:00,08:00, HB20 ou Similar ,156.07
1521,CGH,2021-10-29 13:13:21.626639,GRUPO C - COMPACTO,02/11/2021,17/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",172.58
1522,CGH,2021-10-29 13:13:21.626639,GRUPO D - HATCH AUTOMÁTICO,02/11/2021,17/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",179.51
1523,CGH,2021-10-29 13:13:21.626639,GRUPO F - SEDAN COMPACTO S,02/11/2021,17/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",183.52
1524,CGH,2021-10-29 13:13:21.626639,GRUPO FX - SEDAN AUTOMÁTICO,02/11/2021,17/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",216.63
1525,CGH,2021-10-29 13:13:21.626639,GRUPO H - SUV AUTOMÁTICA,02/11/2021,17/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",236.55
1526,CGH,2021-10-29 13:13:21.626639,GRUPO HN - NOVO NISSAN KICKS,02/11/2021,17/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,357.34
1527,CGH,2021-10-29 13:13:21.626639,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,02/11/2021,17/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.74
1528,CGH,2021-10-29 13:13:21.626639,GRUPO JC - MOVIDA CARGO,02/11/2021,17/11/2021,08:00,08:00," Doblo Cargo, ou similar ",227.47
1529,CGH,2021-10-29 13:13:21.626639,GRUPO MJ - FURGÃO PREMIUM,02/11/2021,17/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",435.57
1530,CGH,2021-10-29 13:13:21.626639,GRUPO QX - EXECUTIVO AUTOMÁTICO,02/11/2021,17/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",430.09
1531,GRU,2021-10-29 13:13:44.864979,GRUPO AX - MOVIDA ON,02/11/2021,17/11/2021,08:00,08:00, Mobi Like ou similar ,149.15
1532,GRU,2021-10-29 13:13:44.864979,GRUPO B - ECONÔMICO,02/11/2021,17/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",171.94
1533,GRU,2021-10-29 13:13:44.864979,GRUPO BS - ECONÔMICO SEDAN,02/11/2021,17/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",171.94
1534,GRU,2021-10-29 13:13:44.864979,GRUPO BX - ECONÔMICO PLUS,02/11/2021,17/11/2021,08:00,08:00, HB20 ou Similar ,173.67
1535,GRU,2021-10-29 13:13:44.864979,GRUPO C - COMPACTO,02/11/2021,17/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",181.06
1536,GRU,2021-10-29 13:13:44.864979,GRUPO D - HATCH AUTOMÁTICO,02/11/2021,17/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",194.05
1537,GRU,2021-10-29 13:13:44.864979,GRUPO F - SEDAN COMPACTO S,02/11/2021,17/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",192.9
1538,GRU,2021-10-29 13:13:44.864979,GRUPO FX - SEDAN AUTOMÁTICO,02/11/2021,17/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",229.68
1539,GRU,2021-10-29 13:13:44.864979,GRUPO H - SUV AUTOMÁTICA,02/11/2021,17/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",197.63
1540,GRU,2021-10-29 13:13:44.864979,GRUPO HN - NOVO NISSAN KICKS,02/11/2021,17/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,373.12
1541,GRU,2021-10-29 13:13:44.864979,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,02/11/2021,17/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",215.82
1542,GRU,2021-10-29 13:13:44.864979,GRUPO J - MINIVAN,02/11/2021,17/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",423.25
1543,GRU,2021-10-29 13:13:44.864979,GRUPO JC - MOVIDA CARGO,02/11/2021,17/11/2021,08:00,08:00," Doblo Cargo, ou similar ",463.12
1544,GRU,2021-10-29 13:13:44.864979,GRUPO KX - SUV PREMIUM 7 Lugares,02/11/2021,17/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",853.69
1545,GRU,2021-10-29 13:13:44.864979,GRUPO MJ - FURGÃO PREMIUM,02/11/2021,17/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",465.91
1546,GRU,2021-10-29 13:13:44.864979,GRUPO SX - CAMINHONETE 4X4,02/11/2021,17/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,1126.29
1547,GRU,2021-10-29 13:13:44.864979,GRUPO XE - EXECUTIVO ELÉTRICO,02/11/2021,17/11/2021,08:00,08:00, LEAF ou similar ,316.22
1548,CGH,2021-10-29 13:13:44.201897,GRUPO AX - MOVIDA ON,30/10/2021,09/11/2021,08:00,08:00, Mobi Like ou similar ,233.88
1549,CGH,2021-10-29 13:13:44.201897,GRUPO B - ECONÔMICO,30/10/2021,09/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",240.76
1550,CGH,2021-10-29 13:13:44.201897,GRUPO BS - ECONÔMICO SEDAN,30/10/2021,09/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",254.63
1551,CGH,2021-10-29 13:13:44.201897,GRUPO BX - ECONÔMICO PLUS,30/10/2021,09/11/2021,08:00,08:00, HB20 ou Similar ,242.5
1552,CGH,2021-10-29 13:13:44.201897,GRUPO C - COMPACTO,30/10/2021,09/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",253.53
1553,CGH,2021-10-29 13:13:44.201897,GRUPO D - HATCH AUTOMÁTICO,30/10/2021,09/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",266.53
1554,CGH,2021-10-29 13:13:44.201897,GRUPO F - SEDAN COMPACTO S,30/10/2021,09/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",263.56
1555,CGH,2021-10-29 13:13:44.201897,GRUPO FX - SEDAN AUTOMÁTICO,30/10/2021,09/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",305.79
1556,CGH,2021-10-29 13:13:44.201897,GRUPO FY - SEDAN AUTOMÁTICO PLUS,30/10/2021,09/11/2021,08:00,08:00,"  Virtus, Onix Plus ou similar. ",318.02
1557,CGH,2021-10-29 13:13:44.201897,GRUPO HN - NOVO NISSAN KICKS,30/10/2021,09/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,420.74
1558,CGH,2021-10-29 13:13:44.201897,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,30/10/2021,09/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",241.37
1559,CGH,2021-10-29 13:13:44.201897,GRUPO JC - MOVIDA CARGO,30/10/2021,09/11/2021,08:00,08:00," Doblo Cargo, ou similar ",468.29
1560,CGH,2021-10-29 13:13:44.201897,GRUPO MJ - FURGÃO PREMIUM,30/10/2021,09/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",515.29
1561,CGH,2021-10-29 13:13:44.201897,GRUPO MR - FURGÃO PREMIUM,30/10/2021,09/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",560.73
1562,GRU,2021-10-29 13:13:52.546244,GRUPO MJ - FURGÃO PREMIUM,30/10/2021,09/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",574.4
1563,GRU,2021-10-29 13:13:52.546244,GRUPO SX - CAMINHONETE 4X4,30/10/2021,09/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,1126.29
1564,CGH,2021-10-29 13:13:54.459644,GRUPO AX - MOVIDA ON,06/11/2021,21/11/2021,08:00,08:00, Mobi Like ou similar ,135.21
1565,CGH,2021-10-29 13:13:54.459644,GRUPO B - ECONÔMICO,06/11/2021,21/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",154.35
1566,CGH,2021-10-29 13:13:54.459644,GRUPO BS - ECONÔMICO SEDAN,06/11/2021,21/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",169.06
1567,CGH,2021-10-29 13:13:54.459644,GRUPO BX - ECONÔMICO PLUS,06/11/2021,21/11/2021,08:00,08:00, HB20 ou Similar ,156.07
1568,CGH,2021-10-29 13:13:54.459644,GRUPO C - COMPACTO,06/11/2021,21/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",172.58
1569,CGH,2021-10-29 13:13:54.459644,GRUPO D - HATCH AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",179.51
1570,CGH,2021-10-29 13:13:54.459644,GRUPO F - SEDAN COMPACTO S,06/11/2021,21/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",183.52
1571,CGH,2021-10-29 13:13:54.459644,GRUPO FX - SEDAN AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",216.63
1572,CGH,2021-10-29 13:13:54.459644,GRUPO H - SUV AUTOMÁTICA,06/11/2021,21/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",236.55
1573,CGH,2021-10-29 13:13:54.459644,GRUPO HN - NOVO NISSAN KICKS,06/11/2021,21/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,357.34
1574,CGH,2021-10-29 13:13:54.459644,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,06/11/2021,21/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.74
1575,CGH,2021-10-29 13:13:54.459644,GRUPO HX - SUV AUTOMÁTICA PLUS,06/11/2021,21/11/2021,08:00,08:00," Creta, T-cross ou Similar ",328.76
1576,CGH,2021-10-29 13:13:54.459644,GRUPO JC - MOVIDA CARGO,06/11/2021,21/11/2021,08:00,08:00," Doblo Cargo, ou similar ",227.47
1577,CGH,2021-10-29 13:13:54.459644,GRUPO MJ - FURGÃO PREMIUM,06/11/2021,21/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",435.57
1578,CGH,2021-10-29 13:13:54.459644,GRUPO QX - EXECUTIVO AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",430.09
1579,CGH,2021-10-29 13:13:54.459644,GRUPO SX - CAMINHONETE 4X4,06/11/2021,21/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,614.36
1580,GRU,2021-10-29 13:14:12.549445,GRUPO AX - MOVIDA ON,06/11/2021,21/11/2021,08:00,08:00, Mobi Like ou similar ,142.81
1581,GRU,2021-10-29 13:14:12.549445,GRUPO B - ECONÔMICO,06/11/2021,21/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",153.75
1582,GRU,2021-10-29 13:14:12.549445,GRUPO BS - ECONÔMICO SEDAN,06/11/2021,21/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",164.14
1583,GRU,2021-10-29 13:14:12.549445,GRUPO BX - ECONÔMICO PLUS,06/11/2021,21/11/2021,08:00,08:00, HB20 ou Similar ,155.48
1584,GRU,2021-10-29 13:14:12.549445,GRUPO C - COMPACTO,06/11/2021,21/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",161.95
1585,GRU,2021-10-29 13:14:12.549445,GRUPO D - HATCH AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",168.89
1586,GRU,2021-10-29 13:14:12.549445,GRUPO F - SEDAN COMPACTO S,06/11/2021,21/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",170.17
1587,GRU,2021-10-29 13:14:12.549445,GRUPO FX - SEDAN AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",216.95
1588,GRU,2021-10-29 13:14:12.549445,GRUPO H - SUV AUTOMÁTICA,06/11/2021,21/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",246.4
1589,GRU,2021-10-29 13:14:12.549445,GRUPO HN - NOVO NISSAN KICKS,06/11/2021,21/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,316.64
1590,GRU,2021-10-29 13:14:12.549445,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,06/11/2021,21/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",264.59
1591,GRU,2021-10-29 13:14:12.549445,GRUPO HX - SUV AUTOMÁTICA PLUS,06/11/2021,21/11/2021,08:00,08:00," Creta, T-cross ou Similar ",288.05
1592,GRU,2021-10-29 13:14:12.549445,GRUPO J - MINIVAN,06/11/2021,21/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",207.83
1593,GRU,2021-10-29 13:14:12.549445,GRUPO JC - MOVIDA CARGO,06/11/2021,21/11/2021,08:00,08:00," Doblo Cargo, ou similar ",223.1
1594,GRU,2021-10-29 13:14:12.549445,GRUPO KX - SUV PREMIUM 7 Lugares,06/11/2021,21/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",644.65
1595,GRU,2021-10-29 13:14:12.549445,GRUPO MJ - FURGÃO PREMIUM,06/11/2021,21/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",440.93
1596,GRU,2021-10-29 13:14:12.549445,GRUPO SX - CAMINHONETE 4X4,06/11/2021,21/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,573.65
1597,GRU,2021-10-29 13:14:12.549445,GRUPO XE - EXECUTIVO ELÉTRICO,06/11/2021,21/11/2021,08:00,08:00, LEAF ou similar ,371.66
1598,CGH,2021-10-29 13:14:21.157289,GRUPO AX - MOVIDA ON,08/11/2021,23/11/2021,08:00,08:00, Mobi Like ou similar ,125.68
1599,CGH,2021-10-29 13:14:21.157289,GRUPO B - ECONÔMICO,08/11/2021,23/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",144.81
1600,CGH,2021-10-29 13:14:21.157289,GRUPO BS - ECONÔMICO SEDAN,08/11/2021,23/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",159.54
1601,CGH,2021-10-29 13:14:21.157289,GRUPO BX - ECONÔMICO PLUS,08/11/2021,23/11/2021,08:00,08:00, HB20 ou Similar ,146.55
1602,CGH,2021-10-29 13:14:21.157289,GRUPO C - COMPACTO,08/11/2021,23/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",163.06
1603,CGH,2021-10-29 13:14:21.157289,GRUPO D - HATCH AUTOMÁTICO,08/11/2021,23/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",169.98
1604,CGH,2021-10-29 13:14:21.157289,GRUPO F - SEDAN COMPACTO S,08/11/2021,23/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",173.99
1605,CGH,2021-10-29 13:14:21.157289,GRUPO FX - SEDAN AUTOMÁTICO,08/11/2021,23/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",207.1
1606,CGH,2021-10-29 13:14:21.157289,GRUPO H - SUV AUTOMÁTICA,08/11/2021,23/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",236.55
1607,CGH,2021-10-29 13:14:21.157289,GRUPO HN - NOVO NISSAN KICKS,08/11/2021,23/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,347.81
1608,CGH,2021-10-29 13:14:21.157289,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,08/11/2021,23/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.74
1609,CGH,2021-10-29 13:14:21.157289,GRUPO HX - SUV AUTOMÁTICA PLUS,08/11/2021,23/11/2021,08:00,08:00," Creta, T-cross ou Similar ",319.24
1610,CGH,2021-10-29 13:14:21.157289,GRUPO JC - MOVIDA CARGO,08/11/2021,23/11/2021,08:00,08:00," Doblo Cargo, ou similar ",217.65
1611,CGH,2021-10-29 13:14:21.157289,GRUPO MJ - FURGÃO PREMIUM,08/11/2021,23/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",426.03
1612,CGH,2021-10-29 13:14:21.157289,GRUPO QX - EXECUTIVO AUTOMÁTICO,08/11/2021,23/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",420.56
1613,CGH,2021-10-29 13:14:21.157289,GRUPO SX - CAMINHONETE 4X4,08/11/2021,23/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,604.83
1614,GRU,2021-10-29 13:14:30.062603,GRUPO AX - MOVIDA ON,08/11/2021,23/11/2021,08:00,08:00, Mobi Like ou similar ,132.42
1615,GRU,2021-10-29 13:14:30.062603,GRUPO B - ECONÔMICO,08/11/2021,23/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",143.36
1616,GRU,2021-10-29 13:14:30.062603,GRUPO BS - ECONÔMICO SEDAN,08/11/2021,23/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",153.75
1617,GRU,2021-10-29 13:14:30.062603,GRUPO BX - ECONÔMICO PLUS,08/11/2021,23/11/2021,08:00,08:00, HB20 ou Similar ,145.09
1618,GRU,2021-10-29 13:14:30.062603,GRUPO C - COMPACTO,08/11/2021,23/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",151.56
1619,GRU,2021-10-29 13:14:30.062603,GRUPO D - HATCH AUTOMÁTICO,08/11/2021,23/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",158.49
1620,GRU,2021-10-29 13:14:30.062603,GRUPO F - SEDAN COMPACTO S,08/11/2021,23/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",159.77
1621,GRU,2021-10-29 13:14:30.062603,GRUPO FX - SEDAN AUTOMÁTICO,08/11/2021,23/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",206.56
1622,GRU,2021-10-29 13:14:30.062603,GRUPO H - SUV AUTOMÁTICA,08/11/2021,23/11/2021,08:00,08:00," C4, 2008, Duster ou similar  ",236.0
1623,GRU,2021-10-29 13:14:30.062603,GRUPO HN - NOVO NISSAN KICKS,08/11/2021,23/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,306.24
1624,GRU,2021-10-29 13:14:30.062603,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,08/11/2021,23/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.19
1625,GRU,2021-10-29 13:14:30.062603,GRUPO HX - SUV AUTOMÁTICA PLUS,08/11/2021,23/11/2021,08:00,08:00," Creta, T-cross ou Similar ",277.66
1626,GRU,2021-10-29 13:14:30.062603,GRUPO J - MINIVAN,08/11/2021,23/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",197.43
1627,GRU,2021-10-29 13:14:30.062603,GRUPO JC - MOVIDA CARGO,08/11/2021,23/11/2021,08:00,08:00," Doblo Cargo, ou similar ",212.38
1628,GRU,2021-10-29 13:14:30.062603,GRUPO KX - SUV PREMIUM 7 Lugares,08/11/2021,23/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",634.25
1629,GRU,2021-10-29 13:14:30.062603,GRUPO MJ - FURGÃO PREMIUM,08/11/2021,23/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",430.54
1630,GRU,2021-10-29 13:14:30.062603,GRUPO SX - CAMINHONETE 4X4,08/11/2021,23/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut)  ,563.26
1631,GRU,2021-10-29 13:14:30.062603,GRUPO XE - EXECUTIVO ELÉTRICO,08/11/2021,23/11/2021,08:00,08:00, LEAF ou similar ,361.27
1632,CGH,2021-10-29 13:14:36.053813,GRUPO AX - MOVIDA ON,03/11/2021,13/11/2021,08:00,08:00, Mobi Like ou similar ,110.81
1633,CGH,2021-10-29 13:14:36.053813,GRUPO B - ECONÔMICO,03/11/2021,13/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",126.31
1634,CGH,2021-10-29 13:14:36.053813,GRUPO BS - ECONÔMICO SEDAN,03/11/2021,13/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",138.44
1635,CGH,2021-10-29 13:14:36.053813,GRUPO BX - ECONÔMICO PLUS,03/11/2021,13/11/2021,08:00,08:00, HB20 ou Similar ,128.05
1636,CGH,2021-10-29 13:14:36.053813,GRUPO C - COMPACTO,03/11/2021,13/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",139.99
